03/04/2022 20:36,
100.5,
31,
,
wavenumber / cm-1,Absorbance
3999.881,-0.008872954
3999.76,-0.008885323
3999.639,-0.008902463
3999.519,-0.008926776
3999.398,-0.008959236
3999.278,-0.008999026
3999.157,-0.009043454
3999.037,-0.009087521
3998.916,-0.009124737
3998.796,-0.00914748
3998.675,-0.009150336
3998.555,-0.009132264
3998.434,-0.009098424
3998.314,-0.009059031
3998.193,-0.009026676
3998.073,-0.009012559
3997.952,-0.009021355
3997.832,-0.009050301
3997.711,-0.009089241
3997.59,-0.009125938
3997.47,-0.009149979
3997.349,-0.009156467
3997.229,-0.009147318
3997.108,-0.009128825
3996.988,-0.009108515
3996.867,-0.009090993
3996.747,-0.009077689
3996.626,-0.009065748
3996.506,-0.009052216
3996.385,-0.009034887
3996.265,-0.00901441
3996.144,-0.00899273
3996.024,-0.008971991
3995.903,-0.008952484
3995.782,-0.008932847
3995.662,-0.008910481
3995.542,-0.008884252
3995.421,-0.008855456
3995.3,-0.008828152
3995.18,-0.008807827
3995.059,-0.008798022
3994.939,-0.00879958
3994.818,-0.008809288
3994.698,-0.008821756
3994.577,-0.008832373
3994.457,-0.008838346
3994.336,-0.008840425
3994.216,-0.008841138
3994.095,-0.008841853
3993.975,-0.008841691
3993.854,-0.008836074
3993.733,-0.008819127
3993.613,-0.008786722
3993.492,-0.008738501
3993.372,-0.008680693
3993.251,-0.008623918
3993.131,-0.008581493
3993.01,-0.008564015
3992.89,-0.008577432
3992.769,-0.008620734
3992.649,-0.008686539
3992.528,-0.008763732
3992.408,-0.008838671
3992.287,-0.008900548
3992.167,-0.008941221
3992.046,-0.008957158
3991.926,-0.008949336
3991.805,-0.008922135
3991.685,-0.008882629
3991.564,-0.008837697
3991.443,-0.008793216
3991.323,-0.008752821
3991.202,-0.008717684
3991.082,-0.008688163
3990.961,-0.00866494
3990.841,-0.008650097
3990.72,-0.008648213
3990.6,-0.008663154
3990.479,-0.008696282
3990.359,-0.0087448
3990.238,-0.008800196
3990.118,-0.008851496
3989.997,-0.008887758
3989.876,-0.008902821
3989.756,-0.008897594
3989.635,-0.008879934
3989.515,-0.008860229
3989.395,-0.008847924
3989.274,-0.008847373
3989.153,-0.008856398
3989.033,-0.00886776
3988.912,-0.008873539
3988.792,-0.008869156
3988.671,-0.008854125
3988.551,-0.008833444
3988.43,-0.008813087
3988.31,-0.008798411
3988.189,-0.008792437
3988.069,-0.008795132
3987.948,-0.008806853
3987.828,-0.008828606
3987.707,-0.008862663
3987.586,-0.008911553
3987.466,-0.008973679
3987.345,-0.009041929
3987.225,-0.009103582
3987.104,-0.009143587
3986.984,-0.009149395
3986.863,-0.009116107
3986.743,-0.009048874
3986.622,-0.008960404
3986.502,-0.008869741
3986.381,-0.008793768
3986.261,-0.008744379
3986.14,-0.00872694
3986.02,-0.008740904
3985.899,-0.00878276
3985.779,-0.008846431
3985.658,-0.008926647
3985.538,-0.00901561
3985.417,-0.009104101
3985.296,-0.00918174
3985.176,-0.009239221
3985.055,-0.009270748
3984.935,-0.009277333
3984.814,-0.009266045
3984.694,-0.009247232
3984.573,-0.009230657
3984.453,-0.009221024
3984.332,-0.009218364
3984.212,-0.009218915
3984.091,-0.00921992
3983.971,-0.009222905
3983.85,-0.009234323
3983.729,-0.009262607
3983.609,-0.009312262
3983.489,-0.009379811
3983.368,-0.009451726
3983.248,-0.009508004
3983.127,-0.00953115
3983.006,-0.009511765
3982.886,-0.009454157
3982.765,-0.009374428
3982.645,-0.009294976
3982.524,-0.009233869
3982.404,-0.009198413
3982.283,-0.009183978
3982.163,-0.009176776
3982.042,-0.009161009
3981.922,-0.009126684
3981.801,-0.009072497
3981.681,-0.00900568
3981.56,-0.008936254
3981.439,-0.008872403
3981.319,-0.008816496
3981.198,-0.00876646
3981.078,-0.008719211
3980.958,-0.008674262
3980.837,-0.008635448
3980.716,-0.008609559
3980.596,-0.008602446
3980.475,-0.008615082
3980.355,-0.00864188
3980.234,-0.008673093
3980.114,-0.008699075
3979.993,-0.008715736
3979.873,-0.008726063
3979.752,-0.008738565
3979.632,-0.008762108
3979.511,-0.008800976
3979.391,-0.008851138
3979.27,-0.008901457
3979.149,-0.008936645
3979.029,-0.008944629
3978.908,-0.008921129
3978.788,-0.008869643
3978.667,-0.008801365
3978.547,-0.008728564
3978.426,-0.008662082
3978.306,-0.008606961
3978.185,-0.00856382
3978.065,-0.008529708
3977.944,-0.008501343
3977.824,-0.008476031
3977.703,-0.008452733
3977.583,-0.008431318
3977.462,-0.008411104
3977.342,-0.008393132
3977.221,-0.008379352
3977.101,-0.008374282
3976.98,-0.008384227
3976.859,-0.008415166
3976.739,-0.008471027
3976.618,-0.00855037
3976.498,-0.008647466
3976.377,-0.008751783
3976.257,-0.008851138
3976.136,-0.008935736
3976.016,-0.008998767
3975.895,-0.009037158
3975.775,-0.00905095
3975.654,-0.009042383
3975.534,-0.009014052
3975.413,-0.008970238
3975.292,-0.008917071
3975.172,-0.008861884
3975.052,-0.00881208
3974.931,-0.00877276
3974.811,-0.008744995
3974.69,-0.008724439
3974.569,-0.008703914
3974.449,-0.00867686
3974.328,-0.008641328
3974.208,-0.00860225
3974.087,-0.008570026
3973.967,-0.008556706
3973.846,-0.008571292
3973.726,-0.008614237
3973.605,-0.00867816
3973.485,-0.008749671
3973.364,-0.008814873
3973.244,-0.00886393
3973.123,-0.008894315
3973.002,-0.008908599
3972.882,-0.008913371
3972.761,-0.008914344
3972.641,-0.008913565
3972.52,-0.008911747
3972.4,-0.008908923
3972.279,-0.0089073
3972.159,-0.008912364
3972.038,-0.008930314
3971.918,-0.008964429
3971.797,-0.00901217
3971.677,-0.009064255
3971.556,-0.009108255
3971.436,-0.009132037
3971.315,-0.009130253
3971.195,-0.009106276
3971.074,-0.009071297
3970.954,-0.00903943
3970.833,-0.009021355
3970.712,-0.009020543
3970.592,-0.009031739
3970.471,-0.009043552
3970.351,-0.009043292
3970.23,-0.009022263
3970.11,-0.008978579
3969.989,-0.008916811
3969.869,-0.008845457
3969.748,-0.008773929
3969.628,-0.008710604
3969.507,-0.00866101
3969.387,-0.008628887
3969.266,-0.008617063
3969.146,-0.00862697
3969.025,-0.008658737
3968.905,-0.008708559
3968.784,-0.008770876
3968.663,-0.008835814
3968.543,-0.008893244
3968.422,-0.008934372
3968.302,-0.008953847
3968.181,-0.008949498
3968.061,-0.008922589
3967.94,-0.00887685
3967.82,-0.008816951
3967.699,-0.008749055
3967.579,-0.008681051
3967.458,-0.008623008
3967.338,-0.008584222
3967.217,-0.008572819
3967.097,-0.008592051
3966.976,-0.00863717
3966.855,-0.008696282
3966.735,-0.008753276
3966.615,-0.008792502
3966.494,-0.008801528
3966.373,-0.008777208
3966.253,-0.008723627
3966.132,-0.008651364
3966.012,-0.008572007
3965.891,-0.008496957
3965.771,-0.008434925
3965.65,-0.008391507
3965.53,-0.008371454
3965.409,-0.008378345
3965.289,-0.008415068
3965.168,-0.00848045
3965.048,-0.008568693
3964.927,-0.008667831
3964.806,-0.008760745
3964.686,-0.008829419
3964.565,-0.008860813
3964.445,-0.008849515
3964.324,-0.008800359
3964.204,-0.00872668
3964.083,-0.008646946
3963.963,-0.008578959
3963.842,-0.008534484
3963.722,-0.008518433
3963.601,-0.008527921
3963.481,-0.008554984
3963.36,-0.008588997
3963.24,-0.008620604
3963.119,-0.008642756
3962.999,-0.008651883
3962.878,-0.008647402
3962.758,-0.008630316
3962.637,-0.008602998
3962.516,-0.008568044
3962.396,-0.008528083
3962.275,-0.008485325
3962.155,-0.008443244
3962.034,-0.008405579
3961.914,-0.008376785
3961.793,-0.008361931
