03/04/2022 21:19,
120.1,
32,
,
wavenumber / cm-1,Absorbance
3999.881,0.00775999
3999.76,0.007787381
3999.639,0.007807554
3999.519,0.007821419
3999.398,0.007831675
3999.278,0.007840582
3999.157,0.007850231
3999.037,0.007860622
3998.916,0.007870103
3998.796,0.007875097
3998.675,0.007871521
3998.555,0.007856
3998.434,0.007826716
3998.314,0.007784918
3998.193,0.007733545
3998.073,0.007678166
3997.952,0.00762404
3997.832,0.007576496
3997.711,0.007539106
3997.59,0.007514259
3997.47,0.007502662
3997.349,0.007504819
3997.229,0.007520159
3997.108,0.007548714
3996.988,0.007590388
3996.867,0.007643498
3996.747,0.007705652
3996.626,0.007772437
3996.506,0.00783768
3996.385,0.007893688
3996.265,0.007932392
3996.144,0.00794724
3996.024,0.007935024
3995.903,0.007897231
3995.782,0.007839705
3995.662,0.007773415
3995.542,0.007710273
3995.421,0.007661303
3995.3,0.007633516
3995.18,0.007628188
3995.059,0.007640968
3994.939,0.007663428
3994.818,0.007686394
3994.698,0.00770346
3994.577,0.007712229
3994.457,0.007714658
3994.336,0.007715231
3994.216,0.007718604
3994.095,0.007726091
3993.975,0.007736109
3993.854,0.007743125
3993.733,0.007741202
3993.613,0.007726192
3993.492,0.007697828
3993.372,0.007660022
3993.251,0.007619859
3993.131,0.007584825
3993.01,0.007559267
3992.89,0.007543927
3992.769,0.007534824
3992.649,0.00752562
3992.528,0.007510213
3992.408,0.007485537
3992.287,0.007453008
3992.167,0.007419436
3992.046,0.007393889
3991.926,0.00738516
3991.805,0.007399214
3991.685,0.007436626
3991.564,0.007491908
3991.443,0.007555188
3991.323,0.007613958
3991.202,0.007658032
3991.082,0.007680256
3990.961,0.007679582
3990.841,0.007659819
3990.72,0.007629537
3990.6,0.007597941
3990.479,0.007573563
3990.359,0.007562571
3990.238,0.007567932
3990.118,0.00758968
3989.997,0.007625929
3989.876,0.007673646
3989.756,0.007728149
3989.635,0.007782894
3989.515,0.007830697
3989.395,0.007863221
3989.274,0.007872432
3989.153,0.007853942
3989.033,0.007808701
3988.912,0.007744103
3988.792,0.007672871
3988.671,0.007609642
3988.551,0.007567494
3988.43,0.007552726
3988.31,0.007564797
3988.189,0.007594771
3988.069,0.007630852
3987.948,0.007660966
3987.828,0.007678031
3987.707,0.007680998
3987.586,0.007675029
3987.466,0.007667812
3987.345,0.00766626
3987.225,0.007674085
3987.104,0.007691015
3986.984,0.007713308
3986.863,0.007736446
3986.743,0.007756752
3986.622,0.007772774
3986.502,0.007783333
3986.381,0.007787246
3986.261,0.007781309
3986.14,0.007760867
3986.02,0.007721504
3985.899,0.007662247
3985.779,0.007586645
3985.658,0.007504752
3985.538,0.007429515
3985.417,0.007375521
3985.296,0.007352503
3985.176,0.007363086
3985.055,0.007401843
3984.935,0.007457592
3984.814,0.007515135
3984.694,0.007560616
3984.573,0.007585802
3984.453,0.007587016
3984.332,0.007566718
3984.212,0.007530643
3984.091,0.007485806
3983.971,0.007439121
3983.85,0.007395035
3983.729,0.007357525
3983.609,0.007328038
3983.489,0.007307146
3983.368,0.00729424
3983.248,0.007287805
3983.127,0.007286053
3983.006,0.007287131
3982.886,0.007289692
3982.765,0.007294072
3982.645,0.007301452
3982.524,0.007314728
3982.404,0.007336935
3982.283,0.00737023
3982.163,0.007415662
3982.042,0.007472323
3981.922,0.007537116
3981.801,0.007605022
3981.681,0.007669869
3981.56,0.007724203
3981.439,0.007760901
3981.319,0.007773786
3981.198,0.007759416
3981.078,0.007717895
3980.958,0.00765385
3980.837,0.007576395
3980.716,0.007496425
3980.596,0.007426413
3980.475,0.007377172
3980.355,0.007355907
3980.234,0.007366321
3980.114,0.007407977
3979.993,0.007477345
3979.873,0.007567932
3979.752,0.007670813
3979.632,0.007775102
3979.511,0.007867336
3979.391,0.007933505
3979.27,0.007962088
3979.149,0.007945417
3979.029,0.007884476
3978.908,0.007788292
3978.788,0.00767567
3978.667,0.007568506
3978.547,0.007487795
3978.426,0.007448963
3978.306,0.007455839
3978.185,0.007501752
3978.065,0.007570393
3977.944,0.007642452
3977.824,0.007699615
3977.703,0.007729498
3977.583,0.007728351
3977.462,0.007700357
3977.342,0.007655536
3977.221,0.007604786
3977.101,0.007558289
3976.98,0.007523092
3976.859,0.007502257
3976.739,0.00749592
3976.618,0.007501449
3976.498,0.007515742
3976.377,0.00753506
3976.257,0.007556334
3976.136,0.007577036
3976.016,0.00759521
3975.895,0.007610451
3975.775,0.007622152
3975.654,0.007630886
3975.534,0.007636888
3975.413,0.007640597
3975.292,0.00764198
3975.172,0.007641036
3975.052,0.007637933
3974.931,0.007633246
3974.811,0.007627581
3974.69,0.007621848
3974.569,0.007616621
3974.449,0.007611597
3974.328,0.007606742
3974.208,0.007601481
3974.087,0.007595918
3973.967,0.007590388
3973.846,0.007585465
3973.726,0.007581284
3973.605,0.007576766
3973.485,0.007569719
3973.364,0.007557683
3973.244,0.007538971
3973.123,0.007514057
3973.002,0.007485638
3972.882,0.007459885
3972.761,0.007443536
3972.641,0.007442256
3972.52,0.007458603
3972.4,0.00749083
3972.279,0.00753452
3972.159,0.007582195
3972.038,0.007626839
3971.918,0.00766363
3971.797,0.007689801
3971.677,0.00770491
3971.556,0.007709261
3971.436,0.007703291
3971.315,0.007687103
