03/04/2022 20:43,
150.1,
32,
,
wavenumber / cm-1,Absorbance
3999.881,-0.01246957
3999.76,-0.01242787
3999.639,-0.01239416
3999.519,-0.01238067
3999.398,-0.01239538
3999.278,-0.01244111
3999.157,-0.01251345
3999.037,-0.01260001
3998.916,-0.01268362
3998.796,-0.01274286
3998.675,-0.01276059
3998.555,-0.01272957
3998.434,-0.0126553
3998.314,-0.01255649
3998.193,-0.01245972
3998.073,-0.01239255
3997.952,-0.01237297
3997.832,-0.01240508
3997.711,-0.01247717
3997.59,-0.01256792
3997.47,-0.01265376
3997.349,-0.01271693
3997.229,-0.01275081
3997.108,-0.01275979
3996.988,-0.01275538
3996.867,-0.01274914
3996.747,-0.01274795
3996.626,-0.01275129
3996.506,-0.01275332
3996.385,-0.01274537
3996.265,-0.0127214
3996.144,-0.01267992
3996.024,-0.01262473
3995.903,-0.01256338
3995.782,-0.01250389
3995.662,-0.01245309
3995.542,-0.01241528
3995.421,-0.01239194
3995.3,-0.0123826
3995.18,-0.01238521
3995.059,-0.01239616
3994.939,-0.01241123
3994.818,-0.01242475
3994.698,-0.01243206
3994.577,-0.01242932
3994.457,-0.01241564
3994.336,-0.01239281
3994.216,-0.01236511
3994.095,-0.01233771
3993.975,-0.01231526
3993.854,-0.01230106
3993.733,-0.01229703
3993.613,-0.01230318
3993.492,-0.01231903
3993.372,-0.01234315
3993.251,-0.01237387
3993.131,-0.01240839
3993.01,-0.01244356
3992.89,-0.01247527
3992.769,-0.01249945
3992.649,-0.0125129
3992.528,-0.0125141
3992.408,-0.01250222
3992.287,-0.01247817
3992.167,-0.01244327
3992.046,-0.01239964
3991.926,-0.01235088
3991.805,-0.01230209
3991.685,-0.01226012
3991.564,-0.01223241
3991.443,-0.01222491
3991.323,-0.01224053
3991.202,-0.01227725
3991.082,-0.01232869
3990.961,-0.01238524
3990.841,-0.01243802
3990.72,-0.01247987
3990.6,-0.01250724
3990.479,-0.01252008
3990.359,-0.01252024
3990.238,-0.01250946
3990.118,-0.0124885
3989.997,-0.01245769
3989.876,-0.01241699
3989.756,-0.01236856
3989.635,-0.01231677
3989.515,-0.01226765
3989.395,-0.01222729
3989.274,-0.01220155
3989.153,-0.01219292
3989.033,-0.01220245
3988.912,-0.01222893
3988.792,-0.01227052
3988.671,-0.01232331
3988.551,-0.01238263
3988.43,-0.01244166
3988.31,-0.01249208
3988.189,-0.01252636
3988.069,-0.01253979
3987.948,-0.01253286
3987.828,-0.01251178
3987.707,-0.01248622
3987.586,-0.01246735
3987.466,-0.01246265
3987.345,-0.0124725
3987.225,-0.0124914
3987.104,-0.01251052
3986.984,-0.0125207
3986.863,-0.01251773
3986.743,-0.01250389
3986.622,-0.01248618
3986.502,-0.01247456
3986.381,-0.01247653
3986.261,-0.01249484
3986.14,-0.01252681
3986.02,-0.0125656
3985.899,-0.01260381
3985.779,-0.01263393
3985.658,-0.01265244
3985.538,-0.01265659
3985.417,-0.01264694
3985.296,-0.01262489
3985.176,-0.01259406
3985.055,-0.01255923
3984.935,-0.01252597
3984.814,-0.01250035
3984.694,-0.01248554
3984.573,-0.01248206
3984.453,-0.01248576
3984.332,-0.01249085
3984.212,-0.01249298
3984.091,-0.01249082
3983.971,-0.01248853
3983.85,-0.01249317
3983.729,-0.01251207
3983.609,-0.01254764
3983.489,-0.01259644
3983.368,-0.01264903
3983.248,-0.01269469
3983.127,-0.01272597
3983.006,-0.01274187
3982.886,-0.01274769
3982.765,-0.01275184
3982.645,-0.01276021
3982.524,-0.01277201
3982.404,-0.01277941
3982.283,-0.01277069
3982.163,-0.01273627
3982.042,-0.01267448
3981.922,-0.01259322
3981.801,-0.01250692
3981.681,-0.01243174
3981.56,-0.0123787
3981.439,-0.01234927
3981.319,-0.01233581
3981.198,-0.01232547
3981.078,-0.0123074
3980.958,-0.01227687
3980.837,-0.01223644
3980.716,-0.01219491
3980.596,-0.01216234
3980.475,-0.01214639
