03/04/2022 20:32,
50.2,
32,
,
wavenumber / cm-1,Absorbance
3999.881,-0.00788343
3999.76,-0.007833872
3999.639,-0.007815453
3999.519,-0.007835662
3999.398,-0.007894071
3999.278,-0.007984059
3999.157,-0.008091526
3999.037,-0.008197894
3998.916,-0.008285349
3998.796,-0.008337684
3998.675,-0.00834711
3998.555,-0.008316133
3998.434,-0.008256871
3998.314,-0.008187782
3998.193,-0.008128633
3998.073,-0.008095136
3997.952,-0.008093771
3997.832,-0.008121934
3997.711,-0.008168663
3997.59,-0.008220393
3997.47,-0.008265097
3997.349,-0.008294906
3997.229,-0.008307519
3997.108,-0.008304821
3996.988,-0.008290322
3996.867,-0.008267177
3996.747,-0.008238276
3996.626,-0.00820625
3996.506,-0.008174906
3996.385,-0.008149315
3996.265,-0.008135397
3996.144,-0.008137413
3996.024,-0.008156566
3995.903,-0.00818931
3995.782,-0.008228977
3995.662,-0.008266722
3995.542,-0.008294516
3995.421,-0.008307519
3995.3,-0.008303943
3995.18,-0.008284959
3995.059,-0.008252645
3994.939,-0.008210184
3994.818,-0.008160045
3994.698,-0.008105803
3994.577,-0.008052823
3994.457,-0.008007512
3994.336,-0.007976415
3994.216,-0.007964215
3994.095,-0.00797173
3993.975,-0.007994924
3993.854,-0.008025305
3993.733,-0.008054124
3993.613,-0.008073346
3993.492,-0.008079492
3993.372,-0.008073444
3993.251,-0.008059165
3993.131,-0.008041992
3993.01,-0.008025924
3992.89,-0.008012718
3992.769,-0.00800169
3992.649,-0.007991378
3992.528,-0.007980285
3992.408,-0.007967208
3992.287,-0.007952373
3992.167,-0.007935097
3992.046,-0.007914211
3991.926,-0.007888083
3991.805,-0.007856098
3991.685,-0.007819293
3991.564,-0.007782323
3991.443,-0.007751762
3991.323,-0.007736139
3991.202,-0.00774229
3991.082,-0.007774577
3990.961,-0.007832343
3990.841,-0.007910632
3990.72,-0.008001072
3990.6,-0.008093023
3990.479,-0.008176174
3990.359,-0.008241624
3990.238,-0.008283334
3990.118,-0.008299262
3989.997,-0.008291851
3989.876,-0.008267079
3989.756,-0.008233854
3989.635,-0.008202056
3989.515,-0.008178483
3989.395,-0.008166094
3989.274,-0.008162712
3989.153,-0.008161996
3989.033,-0.008156176
3988.912,-0.008140112
3988.792,-0.00811273
3988.671,-0.008078615
3988.551,-0.00804635
3988.43,-0.008024363
3988.31,-0.008018605
3988.189,-0.00802999
3988.069,-0.008053929
3987.948,-0.00808281
3987.828,-0.008108113
3987.707,-0.008124275
3987.586,-0.008129088
3987.466,-0.008123755
3987.345,-0.008111104
3987.225,-0.008095201
3987.104,-0.008079428
3986.984,-0.008065931
3986.863,-0.008056791
3986.743,-0.008053831
3986.622,-0.00805871
3986.502,-0.008072631
3986.381,-0.008096502
3986.261,-0.008129836
3986.14,-0.008171752
3986.02,-0.008220589
3985.899,-0.008275304
3985.779,-0.008333036
3985.658,-0.00839063
3985.538,-0.008441912
3985.417,-0.008479053
3985.296,-0.008494715
3985.176,-0.008483505
3985.055,-0.008444771
3984.935,-0.00838374
3984.814,-0.0083109
3984.694,-0.008239088
3984.573,-0.008179296
3984.453,-0.008138226
3984.332,-0.008117088
3984.212,-0.008112893
3984.091,-0.008119625
3983.971,-0.008132958
3983.85,-0.008150226
3983.729,-0.008171166
3983.609,-0.008195749
3983.489,-0.008223027
3983.368,-0.008250045
3983.248,-0.008272606
3983.127,-0.008287755
3983.006,-0.008294972
3982.886,-0.008296629
3982.765,-0.008296727
3982.645,-0.00829897
3982.524,-0.008303033
3982.404,-0.008305308
3982.283,-0.008298612
3982.163,-0.008276279
3982.042,-0.008234407
3981.922,-0.008174321
3981.801,-0.008100892
3981.681,-0.008022638
3981.56,-0.007948014
3981.439,-0.007883105
3981.319,-0.007832343
3981.198,-0.007798075
3981.078,-0.007781965
3980.958,-0.00778535
3980.837,-0.007807903
3980.716,-0.007846271
3980.596,-0.007893062
3980.475,-0.007937473
3980.355,-0.007969615
3980.234,-0.007983246
3980.114,-0.007979309
3979.993,-0.007966525
3979.873,-0.007957969
3979.752,-0.007965841
3979.632,-0.007995347
3979.511,-0.008042155
3979.391,-0.008093152
3979.27,-0.00813299
3979.149,-0.00814899
3979.029,-0.008137511
3978.908,-0.008105413
3978.788,-0.008066484
3978.667,-0.008035877
3978.547,-0.008022151
3978.426,-0.008025176
3978.306,-0.008034869
3978.185,-0.008037503
3978.065,-0.008020232
3977.944,-0.00797687
3977.824,-0.007910891
3977.703,-0.007833255
3977.583,-0.007757751
3977.462,-0.007696557
3977.342,-0.007657818
3977.221,-0.007643266
3977.101,-0.007650136
3976.98,-0.007673217
3976.859,-0.007707755
3976.739,-0.007749972
3976.618,-0.007796285
3976.498,-0.007844611
3976.377,-0.007891109
3976.257,-0.007931584
3976.136,-0.007961189
3976.016,-0.007975243
3975.895,-0.007970949
3975.775,-0.0079472
3975.654,-0.007906532
3975.534,-0.00785395
3975.413,-0.007797326
3975.292,-0.007746815
3975.172,-0.007711759
3975.052,-0.007698966
3974.931,-0.007710554
3974.811,-0.007742583
3974.69,-0.007786164
3974.569,-0.007829089
3974.449,-0.007860718
3974.328,-0.007874548
3974.208,-0.007870025
3974.087,-0.007852063
3973.967,-0.007829707
3973.846,-0.007811971
3973.726,-0.0078053
3973.605,-0.007812785
3973.485,-0.007834686
3973.364,-0.007870317
3973.244,-0.007918213
3973.123,-0.007977943
3973.002,-0.008047521
3972.882,-0.008123397
3972.761,-0.008199098
3972.641,-0.008265097
3972.52,-0.00831207
3972.4,-0.008333718
3972.279,-0.008328876
3972.159,-0.008302676
3972.038,-0.008264934
3971.918,-0.008225661
3971.797,-0.008193863
3971.677,-0.008174061
3971.556,-0.008165866
3971.436,-0.008165931
3971.315,-0.00816993
3971.195,-0.008174353
3971.074,-0.008176987
3970.954,-0.008176987
3970.833,-0.008172987
3970.712,-0.008163167
3970.592,-0.008145347
3970.471,-0.008117316
3970.351,-0.008078029
3970.23,-0.008028786
3970.11,-0.007972251
3969.989,-0.007912779
3969.869,-0.007854373
3969.748,-0.007801036
3969.628,-0.007756286
3969.507,-0.007723933
3969.387,-0.007708145
3969.266,-0.007713028
3969.146,-0.007741737
3969.025,-0.007794202
3968.905,-0.007865957
3968.784,-0.007949803
3968.663,-0.008034316
3968.543,-0.008107592
3968.422,-0.008160045
3968.302,-0.008184531
3968.181,-0.008179231
3968.061,-0.008146258
3967.94,-0.008092242
3967.82,-0.008026281
3967.699,-0.007958782
3967.579,-0.007900382
3967.458,-0.007859385
3967.338,-0.007839372
3967.217,-0.007838103
3967.097,-0.007847702
3966.976,-0.007857074
3966.855,-0.007853918
3966.735,-0.007830326
3966.615,-0.007786066
3966.494,-0.007727448
3966.373,-0.007666706
3966.253,-0.007616797
3966.132,-0.007587104
3966.012,-0.007579159
3965.891,-0.007587918
3965.771,-0.007603221
3965.65,-0.007615691
3965.53,-0.007620607
3965.409,-0.007619467
3965.289,-0.007618784
3965.168,-0.007627248
3965.048,-0.007650787
3964.927,-0.007689298
3964.806,-0.007737441
3964.686,-0.007785676
3964.565,-0.007824988
3964.445,-0.007850143
3964.324,-0.007861272
3964.204,-0.007862639
3964.083,-0.007861792
3963.963,-0.007864526
3963.842,-0.007874255
3963.722,-0.007890556
3963.601,-0.007910176
3963.481,-0.007928493
3963.36,-0.007940369
3963.24,-0.007941865
3963.119,-0.00792986
3962.999,-0.007901684
3962.878,-0.007856586
3962.758,-0.007795114
3962.637,-0.007721231
3962.516,-0.007642387
3962.396,-0.007568674
3962.275,-0.007512404
3962.155,-0.007484462
3962.034,-0.007491757
3961.914,-0.007535558
3961.793,-0.007610611
3961.673,-0.007705737
3961.552,-0.007805495
3961.432,-0.007895437
3961.311,-0.00796158
3961.191,-0.007994403
3961.07,-0.007989882
3960.949,-0.00794886
3960.829,-0.007877085
3960.708,-0.007783495
3960.588,-0.007679174
3960.468,-0.007575903
3960.347,-0.00748381
3960.226,-0.007411634
3960.106,-0.007364661
3959.985,-0.007345211
3959.865,-0.007351792
3959.744,-0.007379938
3959.624,-0.007423588
3959.503,-0.007474789
3959.383,-0.007525788
3959.262,-0.007570042
3959.142,-0.0076027
3959.021,-0.007621551
3958.901,-0.00762676
3958.78,-0.007621225
3958.659,-0.007609342
3958.539,-0.007597067
3958.418,-0.007590913
3958.298,-0.007596513
3958.177,-0.007618035
3958.057,-0.007656646
3957.936,-0.007710034
3957.816,-0.007771778
3957.695,-0.00783231
3957.575,-0.007881511
3957.454,-0.007910957
3957.334,-0.007916911
3957.213,-0.007901684
3957.093,-0.007874027
3956.972,-0.007845522
3956.852,-0.007826713
3956.731,-0.007824273
3956.611,-0.007837777
3956.49,-0.007860653
3956.369,-0.007882129
3956.249,-0.007891923
3956.128,-0.007883496
3956.008,-0.007855577
3955.887,-0.007812199
3955.767,-0.007760354
3955.646,-0.007707137
3955.526,-0.007659186
3955.405,-0.007620021
3955.285,-0.007592118
3955.164,-0.007577791
3955.044,-0.007578052
3954.923,-0.007592899
3954.802,-0.007620379
3954.682,-0.007654107
3954.562,-0.007685782
3954.441,-0.007707234
3954.321,-0.007713191
3954.2,-0.007704337
3954.079,-0.007687475
3953.959,-0.00767377
3953.838,-0.00767491
3953.718,-0.007697925
3953.597,-0.007743495
3953.477,-0.007805495
3953.356,-0.007874743
3953.236,-0.007940986
3953.115,-0.007997527
3952.995,-0.008041667
3952.874,-0.008073444
3952.754,-0.008092567
3952.633,-0.008097478
3952.512,-0.008084827
3952.392,-0.008051555
3952.271,-0.007997917
3952.151,-0.007930153
3952.031,-0.007859612
3951.91,-0.007800126
3951.789,-0.007764195
3951.669,-0.007758206
3951.548,-0.007780728
3951.428,-0.007823459
3951.307,-0.00787419
3951.187,-0.007920718
3951.066,-0.007953154
3950.946,-0.007965712
3950.825,-0.007955984
3950.705,-0.007923873
3950.584,-0.007870546
3950.464,-0.007800581
3950.343,-0.007721947
3950.222,-0.007646197
3950.102,-0.007587918
3949.981,-0.007560892
3949.861,-0.007572744
3949.74,-0.007623374
3949.62,-0.00770297
3949.499,-0.007796383
3949.379,-0.007887498
3949.258,-0.007964117
3949.138,-0.008021467
3949.017,-0.008061247
3948.897,-0.008087689
3948.776,-0.008103787
3948.656,-0.008108471
3948.535,-0.008096112
3948.415,-0.008059881
3948.294,-0.007995282
3948.174,-0.007904449
3948.053,-0.007795244
3947.932,-0.007681258
3947.812,-0.007576424
3947.691,-0.007490128
3947.571,-0.007426975
3947.45,-0.007385672
3947.33,-0.007361468
3947.209,-0.007349935
3947.089,-0.007348828
3946.968,-0.007357786
3946.848,-0.007376877
3946.727,-0.007405542
3946.607,-0.0074402
3946.486,-0.007475505
3946.365,-0.007505826
3946.245,-0.007527612
3946.125,-0.007539693
3946.004,-0.007544252
3945.884,-0.007544675
3945.763,-0.007543698
3945.642,-0.007542429
3945.522,-0.007538912
3945.401,-0.00753038
3945.281,-0.00751413
3945.16,-0.007489509
3945.04,-0.00745883
3944.919,-0.007426845
3944.799,-0.007399972
3944.678,-0.007384858
3944.558,-0.007385639
3944.437,-0.007403458
3944.317,-0.007434597
3944.196,-0.007470978
3944.075,-0.007500811
3943.955,-0.007511427
3943.834,-0.007492408
3943.714,-0.007438734
3943.593,-0.007353095
3943.473,-0.007247075
3943.352,-0.007138648
3943.232,-0.007047897
3943.111,-0.006992505
3942.991,-0.006983539
3942.87,-0.007022762
3942.75,-0.0071025
3942.629,-0.007208165
3942.509,-0.007324817
3942.388,-0.007438506
3942.268,-0.007540638
3942.147,-0.007627704
3942.027,-0.007699715
3941.906,-0.007758564
3941.785,-0.007805462
3941.665,-0.007840836
3941.544,-0.007864266
3941.424,-0.00787471
3941.303,-0.007871131
3941.183,-0.007853853
3941.062,-0.007823231
3940.942,-0.007781737
3940.821,-0.007733795
3940.701,-0.007685489
3940.58,-0.007644536
3940.46,-0.007619239
3940.339,-0.007615332
3940.219,-0.00763542
3940.098,-0.007677351
3939.978,-0.007734967
3939.857,-0.007798694
3939.736,-0.007858929
3939.616,-0.007907508
3939.495,-0.007938905
3939.375,-0.007950095
3939.254,-0.007941345
3939.134,-0.007914113
3939.013,-0.007872205
3938.893,-0.007820856
3938.772,-0.007766799
3938.652,-0.00771752
3938.531,-0.007678979
3938.411,-0.007654303
3938.29,-0.007642746
3938.17,-0.007638936
3938.049,-0.007636494
3937.928,-0.007630634
3937.808,-0.007621681
3937.688,-0.00761543
3937.567,-0.007621844
3937.446,-0.00765007
3937.326,-0.00770476
3937.205,-0.007783137
3937.085,-0.007873376
3936.964,-0.007958717
3936.844,-0.008023549
3936.723,-0.008056531
3936.603,-0.00805458
3936.482,-0.008022411
3936.362,-0.007970428
3936.241,-0.007909786
3936.121,-0.00784998
3936,-0.007797359
3935.88,-0.007754952
3935.759,-0.007724551
3935.638,-0.007707006
3935.518,-0.007703132
3935.397,-0.00771254
3935.277,-0.007732786
3935.156,-0.007759899
3935.036,-0.007788832
3934.915,-0.007815096
3934.795,-0.007836931
3934.674,-0.007854829
3934.554,-0.007871359
3934.433,-0.00788919
3934.313,-0.007909331
3934.192,-0.007930674
3934.072,-0.007949999
3933.951,-0.007964313
3933.831,-0.007971275
3933.71,-0.00797007
3933.589,-0.007961189
3933.469,-0.007944208
3933.348,-0.007918538
3933.228,-0.007883138
3933.107,-0.00783833
3932.987,-0.007788149
3932.866,-0.007740695
3932.746,-0.007707364
3932.625,-0.007698054
3932.505,-0.007719408
3932.384,-0.007769305
3932.264,-0.00783794
3932.143,-0.007910176
3932.023,-0.007971242
3931.902,-0.008011351
3931.781,-0.008028005
3931.661,-0.008025078
3931.541,-0.008008846
3931.42,-0.007985523
3931.299,-0.007957253
3931.179,-0.007923613
3931.058,-0.007883138
3930.938,-0.007836606
3930.817,-0.007787954
3930.697,-0.007743853
3930.576,-0.007710457
3930.456,-0.007690926
3930.335,-0.007683894
3930.215,-0.007684513
3930.094,-0.007687215
3929.974,-0.007688875
3929.853,-0.007691023
3929.732,-0.007698347
3929.612,-0.007715242
3929.491,-0.007743365
3929.371,-0.00777793
3929.25,-0.007809563
3929.13,-0.007827722
3929.009,-0.007825184
3928.889,-0.00780159
3928.768,-0.007763544
3928.648,-0.007722696
3928.527,-0.007690242
3928.407,-0.007672663
3928.286,-0.00767032
3928.166,-0.007678165
3928.045,-0.007689689
3927.925,-0.007700691
3927.804,-0.007711303
3927.684,-0.007725853
3927.563,-0.007749907
3927.442,-0.007786684
3927.322,-0.007834882
3927.201,-0.007887824
3927.081,-0.007936432
3926.96,-0.00797173
3926.84,-0.007988613
3926.719,-0.007985523
3926.599,-0.007965484
3926.478,-0.007933731
3926.358,-0.007894363
3926.237,-0.007851217
3926.117,-0.007806569
3925.996,-0.007762698
3925.875,-0.007723021
3925.755,-0.007692651
3925.635,-0.007677091
3925.514,-0.007680476
3925.394,-0.007704044
3925.273,-0.007743722
3925.152,-0.00779059
3925.032,-0.007832994
3924.911,-0.007859287
3924.791,-0.007860524
3924.67,-0.007833872
3924.55,-0.007782811
3924.429,-0.007716511
3924.309,-0.007647433
3924.188,-0.007586192
3924.068,-0.00754054
3923.947,-0.007512306
3923.827,-0.007496935
3923.706,-0.007485797
3923.585,-0.007470685
3923.465,-0.007445997
3923.344,-0.007412546
3923.224,-0.007376583
3923.104,-0.007347915
3922.983,-0.007337067
3922.862,-0.007350522
3922.742,-0.007389288
3922.621,-0.007449287
3922.501,-0.007523346
3922.38,-0.007603221
3922.26,-0.007682234
3922.139,-0.007756221
3922.019,-0.007821832
3921.898,-0.007876175
3921.778,-0.007916098
3921.657,-0.00793718
3921.537,-0.007936627
3921.416,-0.007914211
3921.295,-0.007873832
3921.175,-0.007822027
3921.054,-0.007766799
3920.934,-0.007715176
3920.813,-0.007671231
3920.693,-0.007636657
3920.572,-0.007611328
3920.452,-0.00759596
3920.331,-0.007592834
3920.211,-0.007605304
3920.09,-0.007636299
3919.97,-0.007685685
3919.849,-0.007748832
3919.729,-0.007817699
3919.608,-0.007883561
3919.488,-0.007939522
3919.367,-0.007984157
3919.247,-0.008020232
3919.126,-0.008053376
3919.005,-0.008087331
3918.885,-0.008121836
3918.764,-0.008150388
3918.644,-0.008163232
3918.523,-0.008149347
3918.403,-0.008101543
3918.282,-0.008018605
3918.162,-0.007906824
3918.041,-0.007779069
3917.921,-0.007650689
3917.8,-0.007540475
3917.68,-0.007465442
3917.559,-0.00743805
3917.438,-0.007466256
3917.318,-0.007547704
3917.198,-0.007670515
3917.077,-0.007811743
3916.957,-0.007944142
3916.836,-0.008041471
3916.715,-0.008084924
3916.595,-0.008069573
3916.474,-0.008004683
3916.354,-0.007911054
3916.233,-0.007813371
3916.113,-0.007732168
3915.992,-0.00767963
3915.872,-0.007655279
3915.751,-0.007650526
3915.631,-0.007653065
3915.51,-0.007653684
3915.39,-0.007648247
3915.269,-0.007638155
3915.148,-0.007627606
3915.028,-0.007619695
3914.907,-0.007614974
3914.787,-0.007610807
3914.667,-0.007603644
3914.546,-0.007591922
3914.425,-0.00757714
3914.305,-0.007563138
3914.184,-0.007554086
3914.064,-0.007551774
3913.943,-0.007554119
3913.823,-0.007556431
3913.702,-0.007553728
3913.582,-0.007543275
3913.461,-0.007525984
3913.341,-0.007505435
3913.22,-0.007486448
3913.1,-0.007471629
3912.979,-0.007461012
3912.858,-0.007452772
3912.738,-0.007445574
3912.617,-0.007441144
3912.497,-0.007445248
3912.376,-0.007465018
3912.256,-0.007506966
3912.135,-0.007573103
3912.015,-0.007658469
3911.894,-0.007752706
3911.774,-0.007841943
3911.653,-0.007914113
3911.533,-0.007960701
3911.412,-0.007979017
3911.292,-0.007970266
3911.171,-0.007939165
3911.051,-0.007890882
3910.93,-0.007830879
3910.81,-0.007765432
3910.689,-0.007702123
3910.568,-0.007648638
3910.448,-0.007613053
3910.327,-0.007600974
3910.207,-0.007613542
3910.086,-0.007647922
3909.966,-0.00769851
3909.845,-0.007759183
3909.725,-0.007825216
3909.604,-0.007894494
3909.484,-0.007964898
3909.363,-0.008032982
3909.243,-0.00809286
3909.122,-0.008135982
3909.001,-0.008154193
3908.881,-0.00814473
3908.76,-0.008111267
3908.64,-0.008066288
3908.519,-0.008025728
3908.399,-0.008005041
3908.278,-0.00801275
3908.158,-0.008048399
3908.037,-0.008101901
3907.917,-0.008158094
3907.796,-0.008203584
3907.676,-0.00822927
3907.555,-0.008232391
3907.435,-0.008216362
3907.314,-0.008186092
3907.194,-0.0081459
3907.073,-0.008098747
3906.953,-0.008046675
3906.832,-0.007993363
3906.711,-0.007945476
3906.591,-0.007912584
3906.47,-0.007904547
3906.35,-0.007928428
3906.229,-0.007985815
3906.109,-0.008071362
3905.988,-0.008175134
3905.868,-0.008283464
3905.747,-0.008382959
3905.627,-0.008461831
3905.506,-0.008508946
3905.386,-0.008514892
3905.265,-0.008472425
3905.145,-0.008378052
3905.024,-0.008235382
3904.904,-0.008057019
3904.783,-0.007866869
3904.662,-0.007694083
3904.542,-0.007570042
3904.421,-0.007519894
3904.301,-0.007553858
3904.18,-0.007663515
3904.06,-0.007823459
3903.939,-0.008000975
3903.819,-0.008164501
3903.698,-0.008291266
3903.578,-0.008370544
3903.457,-0.008399795
3903.337,-0.008379027
3903.216,-0.008307389
3903.096,-0.008182743
3902.975,-0.008002633
3902.854,-0.007768491
3902.734,-0.00748863
3902.614,-0.007180203
3902.493,-0.006865589
3902.372,-0.006574212
3902.252,-0.006336621
3902.131,-0.006178709
3902.011,-0.006119972
3901.89,-0.006166721
3901.77,-0.006309582
3901.649,-0.006522742
3901.529,-0.006769627
3901.408,-0.007011057
3901.288,-0.007211945
3901.167,-0.007350815
3901.047,-0.007420461
3900.926,-0.007426161
3900.805,-0.007380883
3900.685,-0.007299143
3900.564,-0.007191512
3900.444,-0.007061785
3900.323,-0.006908768
3900.203,-0.00673012
3900.082,-0.006527866
3899.962,-0.006313076
3899.841,-0.006108113
3899.721,-0.005941261
3899.6,-0.005842348
3899.48,-0.005833456
3899.359,-0.005919166
3899.239,-0.006083739
3899.118,-0.00629185
3898.998,-0.00650257
3898.877,-0.006674492
3898.757,-0.00677925
3898.636,-0.006806129
3898.515,-0.006761211
3898.395,-0.006664573
3898.274,-0.006543011
3898.154,-0.006426084
3898.033,-0.006337927
3897.913,-0.006291556
3897.792,-0.006288224
3897.672,-0.00631706
3897.551,-0.006360392
3897.431,-0.006398953
3897.31,-0.006419522
3897.19,-0.006419358
3897.069,-0.006406821
3896.948,-0.006397223
3896.828,-0.006407735
3896.708,-0.006450797
3896.587,-0.006528454
3896.467,-0.006632856
3896.346,-0.006748781
3896.225,-0.006859979
3896.105,-0.006953345
3895.984,-0.00702299
3895.864,-0.007070554
3895.743,-0.007102794
3895.623,-0.007128153
3895.502,-0.007153282
3895.382,-0.007182452
3895.261,-0.007217877
3895.141,-0.00725949
3895.02,-0.007308071
3894.9,-0.007363813
3894.779,-0.007426454
3894.658,-0.007495014
3894.538,-0.007567404
3894.417,-0.007640369
3894.297,-0.00771127
3894.177,-0.007778255
3894.056,-0.00784012
3893.935,-0.007895795
3893.815,-0.007942938
3893.694,-0.007977293
3893.574,-0.007994566
3893.453,-0.007992029
3893.333,-0.007971079
3893.212,-0.007938189
3893.092,-0.007904352
3892.971,-0.007880176
3892.851,-0.007873376
3892.73,-0.007883203
3892.61,-0.007899309
3892.489,-0.007903929
3892.368,-0.007878257
3892.248,-0.007807318
3892.127,-0.007687247
3892.007,-0.00752797
3891.886,-0.007352867
3891.766,-0.007196401
3891.645,-0.007093471
3891.525,-0.00707489
3891.404,-0.007154749
3891.284,-0.007326544
3891.163,-0.007559915
3891.043,-0.007808847
3890.922,-0.008026281
3890.802,-0.008172727
3890.681,-0.008227904
3890.561,-0.00819305
3890.44,-0.008086615
3890.32,-0.007937018
3890.199,-0.007772917
3890.078,-0.007618523
3889.958,-0.00748736
3889.837,-0.007382219
3889.717,-0.007299209
3889.596,-0.007231531
3889.476,-0.007174467
3889.355,-0.007127338
3889.235,-0.007092982
3889.114,-0.007075802
3888.994,-0.007078411
3888.873,-0.007099697
3888.753,-0.007134639
3888.632,-0.007175836
3888.511,-0.007216117
3888.391,-0.007251278
3888.271,-0.007280311
3888.15,-0.007304649
3888.03,-0.007328726
3887.909,-0.007357623
3887.788,-0.0073959
3887.668,-0.007447919
3887.547,-0.007516182
3887.427,-0.007600063
3887.306,-0.007694181
3887.186,-0.007786489
3887.065,-0.007860914
3886.945,-0.007896348
3886.824,-0.007874482
3886.704,-0.007784406
3886.583,-0.007627606
3886.463,-0.00741994
3886.342,-0.007189948
3886.221,-0.0069778
3886.101,-0.006824721
3885.98,-0.006764375
3885.86,-0.006815001
3885.74,-0.006971736
3885.619,-0.007206177
3885.498,-0.007471695
3885.378,-0.007719441
3885.257,-0.007908289
3885.137,-0.008013108
3885.016,-0.008028786
3884.896,-0.007965484
3884.775,-0.007844286
3884.655,-0.007689331
3884.534,-0.007523965
3884.414,-0.007367918
3884.293,-0.007232052
3884.173,-0.007121275
3884.052,-0.007034172
3883.931,-0.006966486
3883.811,-0.006913073
3883.69,-0.006870579
3883.57,-0.006838649
3883.449,-0.006818752
3883.329,-0.006813761
3883.208,-0.006826515
3883.088,-0.006859522
3882.967,-0.006913529
3882.847,-0.006988136
3882.726,-0.007080399
3882.606,-0.007184896
3882.485,-0.007293507
3882.365,-0.007394956
3882.244,-0.007477101
3882.124,-0.007530152
3882.003,-0.007548583
3881.883,-0.007532822
3881.762,-0.00748977
3881.641,-0.007429744
3881.521,-0.007363194
3881.4,-0.007296341
3881.28,-0.007231172
3881.159,-0.007164168
3881.039,-0.007091352
3880.918,-0.007011057
3880.798,-0.006926932
3880.677,-0.006849738
3880.557,-0.006794745
3880.436,-0.006775531
3880.316,-0.006801725
3880.195,-0.00687309
3880.074,-0.006980996
3879.954,-0.007109965
3879.833,-0.007242675
3879.713,-0.007364953
3879.592,-0.007466158
3879.472,-0.007540345
3879.351,-0.007584597
3879.231,-0.007598076
3879.11,-0.007581861
3878.99,-0.007539628
3878.869,-0.007477948
3878.749,-0.007405901
3878.628,-0.00733218
3878.508,-0.007264898
3878.387,-0.007208459
3878.267,-0.00716381
3878.146,-0.007129782
3878.026,-0.007105336
3877.905,-0.007090472
3877.784,-0.007087766
3877.664,-0.007100055
3877.543,-0.007128935
3877.423,-0.007172414
3877.302,-0.007224981
3877.182,-0.007278583
3877.061,-0.007325208
3876.941,-0.007360328
3876.82,-0.007383913
3876.7,-0.007400428
3876.579,-0.00741678
3876.459,-0.007439679
3876.338,-0.007474333
3876.218,-0.007522695
3876.097,-0.007584401
3875.977,-0.007656484
3875.856,-0.007735488
3875.735,-0.007814998
3875.615,-0.00788714
3875.494,-0.007942613
3875.374,-0.007971242
3875.253,-0.007965712
3875.133,-0.00792472
3875.012,-0.00785395
3874.892,-0.007767417
3874.771,-0.00768409
3874.651,-0.007624807
3874.53,-0.007606672
3874.41,-0.007638155
3874.289,-0.007718269
3874.169,-0.007836378
3874.048,-0.007976023
3873.927,-0.008117707
3873.807,-0.008243412
3873.687,-0.008338138
3873.566,-0.008390402
3873.445,-0.008393782
3873.325,-0.008347793
3873.204,-0.008258334
3873.084,-0.008137511
3872.963,-0.008002048
3872.843,-0.007870123
3872.722,-0.007756058
3872.602,-0.007668399
3872.481,-0.007608267
3872.361,-0.007571083
3872.24,-0.00755096
3872.12,-0.007544219
3871.999,-0.0075521
3871.878,-0.007580591
3871.758,-0.007635876
3871.637,-0.007719245
3871.517,-0.007823036
3871.396,-0.007928428
3871.276,-0.008011026
3871.155,-0.00804479
3871.035,-0.008011742
3870.914,-0.007907248
3870.794,-0.007743007
3870.673,-0.007544448
3870.553,-0.007345374
3870.432,-0.007182745
3870.312,-0.00708493
3870.191,-0.007063741
3870.071,-0.007110943
3869.95,-0.00720054
3869.83,-0.007299209
3869.709,-0.007375411
3869.588,-0.00741336
3869.468,-0.007412708
3869.347,-0.007387073
3869.227,-0.007354431
3869.106,-0.007329443
3868.986,-0.007316802
3868.865,-0.007309928
