23/03/2022 15:05,
100.1,
33,
,
wavenumber / cm-1,Absorbance
3999.881,-0.000167957
3999.76,-0.000163916
3999.639,-0.000176403
3999.519,-0.000201342
3999.398,-0.000233996
3999.278,-0.000270356
3999.157,-0.000307143
3999.037,-0.000341511
3998.916,-0.000370115
3998.796,-0.000388323
3998.675,-0.000391203
3998.555,-0.000375842
3998.434,-0.000342272
3998.314,-0.000294793
3998.193,-0.000240453
3998.073,-0.000187233
3997.952,-0.000141062
3997.832,-0.000104757
3997.711,-7.84212E-05
3997.59,-6.17575E-05
3997.47,-5.52972E-05
3997.349,-6.20225E-05
3997.229,-8.62062E-05
3997.108,-0.000129767
3996.988,-0.000190545
3996.867,-0.000260852
3996.747,-0.000328731
3996.626,-0.000381901
3996.506,-0.000412786
3996.385,-0.000420433
3996.265,-0.000411198
3996.144,-0.000395043
3996.024,-0.000381437
3995.903,-0.000375644
3995.782,-0.0003772
3995.662,-0.000380874
3995.542,-0.000380709
3995.421,-0.000372764
3995.3,-0.000356939
3995.18,-0.000335717
3995.059,-0.000313103
3994.939,-0.000291846
3994.818,-0.000272608
3994.698,-0.000255123
3994.577,-0.000240089
3994.457,-0.000229194
3994.336,-0.000225717
3994.216,-0.00023181
3994.095,-0.000245388
3993.975,-0.000259925
3993.854,-0.0002637
3993.733,-0.000245189
3993.613,-0.000197467
3993.492,-0.000121817
3993.372,-2.82624E-05
3993.251,6.65714E-05
3993.131,0.000144555
3993.01,0.000192817
3992.89,0.000205911
3992.769,0.000186949
3992.649,0.000143395
3992.528,8.46326E-05
3992.408,1.76608E-05
3992.287,-5.36738E-05
3992.167,-0.000127183
3992.046,-0.00020005
3991.926,-0.000266713
3991.805,-0.000319361
3991.685,-0.000349821
3991.564,-0.000353098
3991.443,-0.000329294
3991.323,-0.000285124
3991.202,-0.000230982
3991.082,-0.000179417
3990.961,-0.000140731
3990.841,-0.000120293
3990.72,-0.000118902
3990.6,-0.00013245
3990.479,-0.000154443
3990.359,-0.000176701
3990.238,-0.000191307
3990.118,-0.000191108
3989.997,-0.000171965
3989.876,-0.00013245
3989.756,-7.64666E-05
3989.635,-1.24251E-05
3989.515,4.86766E-05
3989.395,9.47074E-05
3989.274,0.000116184
3989.153,0.000109555
3989.033,0.00007764
3988.912,2.85293E-05
3988.792,-2.77654E-05
3988.671,-8.21647E-05
3988.551,-0.000130032
3988.43,-0.0001716
3988.31,-0.000210549
3988.189,-0.000252408
3988.069,-0.000299594
3987.948,-0.000352337
3987.828,-0.000406464
3987.707,-0.00045648
3987.586,-0.000496925
3987.466,-0.000524659
3987.345,-0.000539352
3987.225,-0.000543356
3987.104,-0.000540511
3986.984,-0.000533892
3986.863,-0.000525221
3986.743,-0.000514466
3986.622,-0.000499672
3986.502,-0.00047892
3986.381,-0.000451217
3986.261,-0.000417024
3986.14,-0.000378756
3986.02,-0.000339392
3985.899,-0.000302077
3985.779,-0.000268965
3985.658,-0.000240884
3985.538,-0.000218
3985.417,-0.000201706
3985.296,-0.000194718
3985.176,-0.000202468
3985.055,-0.000231512
3984.935,-0.000286581
3984.814,-0.000367897
3984.694,-0.000467601
3984.573,-0.000571716
3984.453,-0.000660224
3984.332,-0.000713982
3984.212,-0.000720432
3984.091,-0.000676865
3983.971,-0.000592794
3983.85,-0.000484944
3983.729,-0.00037432
3983.609,-0.000278899
3983.489,-0.000208761
3983.368,-0.000166665
3983.248,-0.000150204
3983.127,-0.00015451
3983.006,-0.000176138
3982.886,-0.000213265
3982.765,-0.000264826
3982.645,-0.000326314
3982.524,-0.000389316
3982.404,-0.000440989
3982.283,-0.000467237
3982.163,-0.000459392
3982.042,-0.000416395
3981.922,-0.000348596
3981.801,-0.000272707
3981.681,-0.000208694
3981.56,-0.000172462
3981.439,-0.000171269
3981.319,-0.000202269
3981.198,-0.000254991
3981.078,-0.000316514
3980.958,-0.000375081
3980.837,-0.000423611
3980.716,-0.00046108
3980.596,-0.000489809
3980.475,-0.000513738
3980.355,-0.000535348
3980.234,-0.000555369
3980.114,-0.00057208
3979.993,-0.000583231
3979.873,-0.000586904
3979.752,-0.000582371
3979.632,-0.000570922
3979.511,-0.000556295
3979.391,-0.000542959
3979.27,-0.000536804
3979.149,-0.000542794
3979.029,-0.000563079
3978.908,-0.000596103
3978.788,-0.000635543
3978.667,-0.000671803
3978.547,-0.000694497
3978.426,-0.000694431
3978.306,-0.000668131
3978.185,-0.000617246
3978.065,-0.00054842
3977.944,-0.000469487
3977.824,-0.000387793
3977.703,-0.000307971
3977.583,-0.00023181
3977.462,-0.000161068
3977.342,-9.87282E-05
3977.221,-4.97645E-05
3977.101,-2.07746E-05
3976.98,-1.67655E-05
3976.859,-3.78043E-05
3976.739,-7.74936E-05
3976.618,-0.000123705
3976.498,-0.000162956
3976.377,-0.000183391
3976.257,-0.000180245
3976.136,-0.000154874
3976.016,-0.000115225
3975.895,-7.03379E-05
3975.775,-2.75335E-05
3975.654,8.94628E-06
3975.534,3.81721E-05
3975.413,6.04076E-05
3975.292,7.51545E-05
3975.172,8.12523E-05
3975.052,7.82697E-05
3974.931,6.77644E-05
3974.811,5.51054E-05
3974.69,4.73843E-05
3974.569,5.12614E-05
3974.449,6.7665E-05
3974.328,9.09625E-05
3974.208,0.000108428
3974.087,0.000105843
3973.967,7.36964E-05
3973.846,1.15308E-05
3973.726,-7.0106E-05
3973.605,-0.000152224
3973.485,-0.000214324
3973.364,-0.000242175
3973.244,-0.000231976
3973.123,-0.00019187
3973.002,-0.000136557
3972.882,-8.3821E-05
3972.761,-4.74785E-05
3972.641,-3.37623E-05
3972.52,-4.29727E-05
3972.4,-7.05698E-05
3972.279,-0.000111151
3972.159,-0.000159743
3972.038,-0.000211476
3971.918,-0.00026221
3971.797,-0.000305554
3971.677,-0.000335055
3971.556,-0.000345086
3971.436,-0.000333499
3971.315,-0.000304263
3971.195,-0.000265819
3971.074,-0.000230519
3970.954,-0.000209622
3970.833,-0.000209953
3970.712,-0.000232704
3970.592,-0.000272707
3970.471,-0.000321281
3970.351,-0.00036846
3970.23,-0.000405603
3970.11,-0.000427616
3969.989,-0.000433376
3969.869,-0.000424207
3969.748,-0.000404213
3969.628,-0.000378756
3969.507,-0.000352536
3969.387,-0.000328897
3969.266,-0.000309229
3969.146,-0.000292045
3969.025,-0.000274628
3968.905,-0.000253666
3968.784,-0.000228465
3968.663,-0.000201408
3968.543,-0.000177496
3968.422,-0.000163155
3968.302,-0.000162856
3968.181,-0.000176767
3968.061,-0.000200878
3967.94,-0.000227207
3967.82,-0.000248335
3967.699,-0.000259561
3967.579,-0.000261018
3967.458,-0.000256614
3967.338,-0.000251017
3967.217,-0.000246414
3967.097,-0.000240818
3966.976,-0.000228399
3966.855,-0.000203097
3966.735,-0.000162393
3966.615,-0.000109494
3966.494,-5.37732E-05
3966.373,-7.02436E-06
3966.253,0.000020643
3966.132,2.46524E-05
3966.012,6.79253E-06
3965.891,-2.6904E-05
3965.771,-6.89133E-05
3965.65,-0.000114463
3965.53,-0.000162856
3965.409,-0.000215583
3965.289,-0.000274561
3965.168,-0.00033873
3965.048,-0.000403319
3964.927,-0.000462537
3964.806,-0.000511322
3964.686,-0.000548287
3964.565,-0.000576448
3964.445,-0.000600338
3964.324,-0.000623665
3964.204,-0.000645998
