03/04/2022 20:23,
9.9,
32,
,
wavenumber / cm-1,Absorbance
3999.881,-0.003229663
3999.76,-0.003165789
3999.639,-0.003134802
3999.519,-0.003138223
3999.398,-0.003171282
3999.278,-0.003224927
3999.157,-0.003286392
3999.037,-0.003340911
3998.916,-0.003376453
3998.796,-0.003383193
3998.675,-0.003358995
3998.555,-0.003310331
3998.434,-0.003252487
3998.314,-0.003204832
3998.193,-0.003186248
3998.073,-0.003209272
3997.952,-0.003274521
3997.832,-0.003370962
3997.711,-0.003477539
3997.59,-0.003570912
3997.47,-0.003632624
3997.349,-0.003653718
3997.229,-0.003636731
3997.108,-0.003592864
3996.988,-0.003537588
3996.867,-0.003483193
3996.747,-0.003436549
3996.626,-0.00339802
3996.506,-0.003363926
3996.385,-0.003329797
3996.265,-0.00329435
3996.144,-0.003259624
3996.024,-0.003229959
3995.903,-0.003210127
3995.782,-0.003201641
3995.662,-0.003203088
3995.542,-0.003210291
3995.421,-0.003218613
3995.3,-0.003225026
3995.18,-0.003229926
3995.059,-0.003235155
3994.939,-0.003244035
3994.818,-0.003258341
3994.698,-0.003276428
3994.577,-0.003294252
3994.457,-0.003305761
3994.336,-0.003305596
3994.216,-0.003290043
3994.095,-0.003259065
3993.975,-0.003215685
3993.854,-0.003165789
3993.733,-0.003116479
3993.613,-0.003074796
3993.492,-0.003047159
3993.372,-0.00303821
3993.251,-0.003049857
3993.131,-0.003081343
3993.01,-0.003129144
3992.89,-0.003186544
3992.769,-0.003244923
3992.649,-0.003295172
3992.528,-0.003329534
3992.408,-0.003342818
3992.287,-0.00333417
3992.167,-0.00330701
3992.046,-0.003268602
3991.926,-0.003227591
3991.805,-0.003192235
3991.685,-0.003168552
3991.564,-0.003158684
3991.443,-0.003160131
3991.323,-0.003167269
3991.202,-0.003174275
3991.082,-0.003175789
3990.961,-0.003170756
3990.841,-0.003161875
3990.72,-0.00315546
3990.6,-0.003158487
3990.479,-0.003175492
3990.359,-0.003207167
3990.238,-0.003248278
3990.118,-0.003290799
3989.997,-0.003325227
3989.876,-0.003344824
3989.756,-0.00334775
3989.635,-0.003337163
3989.515,-0.003319177
3989.395,-0.003300368
3989.274,-0.003285274
3989.153,-0.003274126
3989.033,-0.003264096
3988.912,-0.003251402
3988.792,-0.003234037
3988.671,-0.003212758
3988.551,-0.003192859
3988.43,-0.00318115
3988.31,-0.003183913
3988.189,-0.0032047
3988.069,-0.003242292
3987.948,-0.003291522
3987.828,-0.003343969
3987.707,-0.00339105
3987.586,-0.003425503
3987.466,-0.003442762
3987.345,-0.003441381
3987.225,-0.003423202
3987.104,-0.003392727
3986.984,-0.003354918
3986.863,-0.00331556
3986.743,-0.003279355
3986.622,-0.003248837
3986.502,-0.003225355
3986.381,-0.003208943
3986.261,-0.003200326
3986.14,-0.003201872
3986.02,-0.003218053
3985.899,-0.003255776
3985.779,-0.003319933
3985.658,-0.003412419
3985.538,-0.00352648
3985.417,-0.003648001
3985.296,-0.003757664
3985.176,-0.003834917
3985.055,-0.003863522
3984.935,-0.003838398
3984.814,-0.003766073
3984.694,-0.003663214
3984.573,-0.003550865
3984.453,-0.003449501
3984.332,-0.003372606
3984.212,-0.003325194
3984.091,-0.003304116
3983.971,-0.003302111
3983.85,-0.003311581
3983.729,-0.003328252
3983.609,-0.003351137
3983.489,-0.00338168
3983.368,-0.003423038
3983.248,-0.003475896
3983.127,-0.003538443
3983.006,-0.003606468
3982.886,-0.003673498
3982.765,-0.003732567
3982.645,-0.003775894
3982.524,-0.003796194
3982.404,-0.003788409
3982.283,-0.003750536
3982.163,-0.003685457
3982.042,-0.003601506
3981.922,-0.00351215
3981.801,-0.003431519
3981.681,-0.003372343
3981.56,-0.003341634
3981.439,-0.003338478
3981.319,-0.003355641
3981.198,-0.003381549
3981.078,-0.003405779
3980.958,-0.003422315
3980.837,-0.003430434
3980.716,-0.003433787
3980.596,-0.003437896
3980.475,-0.003446016
3980.355,-0.00345808
3980.234,-0.003470439
3980.114,-0.003478723
3979.993,-0.003480267
3979.873,-0.003475699
3979.752,-0.003468862
3979.632,-0.003464293
3979.511,-0.003464917
3979.391,-0.003470308
3979.27,-0.003476783
3979.149,-0.003479347
3979.029,-0.003474154
3978.908,-0.003461367
3978.788,-0.003444109
3978.667,-0.003428232
3978.547,-0.003417285
3978.426,-0.003412781
3978.306,-0.003411433
3978.185,-0.00340762
3978.065,-0.00339562
3977.944,-0.003372869
3977.824,-0.003340549
3977.703,-0.003304577
3977.583,-0.003271528
3977.462,-0.003246272
3977.342,-0.003230485
3977.221,-0.003222
3977.101,-0.00321608
3976.98,-0.003208351
3976.859,-0.00319707
3976.739,-0.003184538
3976.618,-0.003175789
3976.498,-0.003177762
3976.377,-0.003195392
3976.257,-0.003230124
3976.136,-0.003278993
3976.016,-0.003334729
3975.895,-0.003387335
3975.775,-0.003427804
3975.654,-0.003448711
3975.534,-0.003446871
3975.413,-0.00342386
3975.292,-0.003385297
3975.172,-0.003339267
3975.052,-0.003293791
3974.931,-0.003255052
3974.811,-0.003226177
3974.69,-0.003205621
3974.569,-0.003188353
3974.449,-0.003168256
3974.328,-0.003140197
3974.208,-0.003101083
3974.087,-0.003052226
3973.967,-0.002999119
3973.846,-0.002949922
3973.726,-0.00291372
3973.605,-0.002899205
3973.485,-0.002911975
3973.364,-0.002954068
3973.244,-0.003022317
3973.123,-0.00310934
3973.002,-0.003204273
3972.882,-0.003294449
3972.761,-0.003367707
3972.641,-0.003416003
3972.52,-0.003436877
3972.4,-0.003434708
3972.279,-0.003418731
3972.159,-0.003401932
3972.038,-0.003395061
3971.918,-0.003403938
3971.797,-0.00342787
3971.677,-0.003460184
3971.556,-0.003491509
3971.436,-0.003513136
3971.315,-0.003521089
3971.195,-0.00351708
3971.074,-0.003507318
3970.954,-0.003499529
3970.833,-0.00349874
3970.712,-0.003505478
3970.592,-0.003514582
3970.471,-0.003517408
3970.351,-0.003504196
3970.23,-0.003468237
3970.11,-0.003408211
3969.989,-0.003327857
3969.869,-0.003236504
3969.748,-0.003146414
3969.628,-0.003071309
3969.507,-0.003022942
3969.387,-0.003011064
3969.266,-0.003040579
3969.146,-0.003110459
3969.025,-0.003213844
3968.905,-0.003336899
3968.784,-0.003463832
3968.663,-0.00357686
3968.543,-0.003661045
3968.422,-0.003707468
3968.302,-0.003714236
3968.181,-0.003685949
3968.061,-0.003631441
3967.94,-0.003562565
3967.82,-0.003490062
3967.699,-0.003422742
3967.579,-0.003367839
3967.458,-0.003330027
3967.338,-0.003311515
3967.217,-0.003312633
3967.097,-0.003330258
3966.976,-0.003358567
3966.855,-0.003389308
3966.735,-0.003413636
3966.615,-0.003425372
3966.494,-0.003421394
3966.373,-0.003404464
3966.253,-0.003380464
3966.132,-0.003357351
3966.012,-0.003340549
3965.891,-0.003332526
3965.771,-0.003331671
3965.65,-0.003333875
3965.53,-0.003335519
3965.409,-0.003334828
3965.289,-0.003333184
3965.168,-0.003333053
