23/03/2022 14:45,
9.9,
33,
,
wavenumber / cm-1,Absorbance
3999.881,0.000272083
3999.76,0.000327753
3999.639,0.000369204
3999.519,0.000392484
3999.398,0.000397625
3999.278,0.000387841
3999.157,0.000368839
3999.037,0.000347616
3998.916,0.000331301
3998.796,0.000326195
3998.675,0.000336441
3998.555,0.000363798
3998.434,0.000406811
3998.314,0.000461703
3998.193,0.000523402
3998.073,0.000584911
3997.952,0.000639593
3997.832,0.000681671
3997.711,0.000705533
3997.59,0.000707657
3997.47,0.000686782
3997.349,0.000644504
3997.229,0.000585608
3997.108,0.000518294
3996.988,0.00045235
3996.867,0.000397857
3996.747,0.000362638
3996.626,0.0003506
3996.506,0.000360947
3996.385,0.000389002
3996.265,0.00042754
3996.144,0.00046983
3996.024,0.000511128
3995.903,0.000548682
3995.782,0.000581627
3995.662,0.000609697
3995.542,0.000631629
3995.421,0.000646064
3995.3,0.000650842
3995.18,0.000645765
3995.059,0.000632094
3994.939,0.000613645
3994.818,0.000594633
3994.698,0.00057811
3994.577,0.000564175
3994.457,0.000550407
3994.336,0.000531928
3994.216,0.000504261
3994.095,0.000464854
3993.975,0.000414638
3993.854,0.000357597
3993.733,0.000298607
3993.613,0.000242775
3993.492,0.000193679
3993.372,0.000153173
3993.251,0.000123044
3993.131,0.00010581
3993.01,0.000103954
3992.89,0.000119995
3992.769,0.000153935
3992.649,0.000201634
3992.528,0.000254909
3992.408,0.000302387
3992.287,0.000334451
3992.167,0.000344897
3992.046,0.000334683
3991.926,0.000310444
3991.805,0.000282825
3991.685,0.000262004
3991.564,0.000253483
3991.443,0.000256798
3991.323,0.000266281
3991.202,0.000274039
3991.082,0.000273044
3990.961,0.000260246
3990.841,0.00023757
3990.72,0.000210817
3990.6,0.000186949
3990.479,0.000172199
3990.359,0.000170972
3990.238,0.000184861
3990.118,0.000213999
3989.997,0.000256102
3989.876,0.000307527
3989.756,0.00036161
3989.635,0.000410161
3989.515,0.000443659
3989.395,0.000453908
3989.274,0.000437523
3989.153,0.000397658
3989.033,0.0003442
3988.912,0.000292374
3988.792,0.000256533
3988.671,0.000246488
3988.551,0.000264258
3988.43,0.000303117
3988.31,0.000349738
3988.189,0.000389433
3988.069,0.000412615
3987.948,0.000415269
3987.828,0.000402202
3987.707,0.000381839
3987.586,0.000364296
3987.466,0.000356039
3987.345,0.000358625
3987.225,0.000368706
3987.104,0.000380048
3986.984,0.000386847
3986.863,0.000385056
3986.743,0.000374676
3986.622,0.000357962
3986.502,0.000338298
3986.381,0.000319331
3986.261,0.000303879
3986.14,0.000293833
3986.02,0.000291379
3985.899,0.000298574
3985.779,0.000317673
3985.658,0.000349672
3985.538,0.000393347
3985.417,0.000443792
3985.296,0.000493381
3985.176,0.000532194
3985.055,0.000550009
3984.935,0.000540023
3984.814,0.000499584
3984.694,0.000432615
3984.573,0.000347616
3984.453,0.000257296
3984.332,0.000175779
3984.212,0.00011499
3984.091,8.3075E-05
3983.971,8.3539E-05
3983.85,0.000115057
3983.729,0.000171602
3983.609,0.000244499
3983.489,0.000325001
3983.368,0.000403296
3983.248,0.000470593
3983.127,0.00052045
3983.006,0.000547819
3982.886,0.000550905
3982.765,0.00053153
3982.645,0.000495802
3982.524,0.000453179
3982.404,0.000415269
3982.283,0.000393148
3982.163,0.000393745
3982.042,0.000418519
3981.922,0.000460609
3981.801,0.000508076
3981.681,0.000545862
3981.56,0.000559796
3981.439,0.000541814
3981.319,0.000491888
3981.198,0.000418021
3981.078,0.000333788
3980.958,0.000254876
3980.837,0.000194706
3980.716,0.000159868
3980.596,0.000150852
3980.475,0.000160896
3980.355,0.000180419
3980.234,0.000198452
3980.114,0.000206507
3979.993,0.000199944
3979.873,0.000178265
3979.752,0.000144522
3979.632,0.000104087
3979.511,6.31249E-05
3979.391,2.80986E-05
3979.27,4.34058E-06
3979.149,-3.31339E-06
3979.029,7.7203E-06
3978.908,3.86029E-05
3978.788,8.78804E-05
3978.667,0.000151582
3978.547,0.00022358
3978.426,0.000296485
3978.306,0.000362969
3978.185,0.00041759
3978.065,0.000457292
3977.944,0.000482468
3977.824,0.000495471
3977.703,0.000500612
3977.583,0.000501276
3977.462,0.000499584
3977.342,0.000495935
3977.221,0.000489732
3977.101,0.000480312
3976.98,0.000468768
3976.859,0.000457391
3976.739,0.000450592
3976.618,0.00045235
3976.498,0.00046512
3976.377,0.000488273
3976.257,0.000517464
3976.136,0.000546525
3976.016,0.000568853
3975.895,0.000579536
3975.775,0.000576816
3975.654,0.000562218
3975.534,0.000539393
3975.413,0.000511758
3975.292,0.000482899
3975.172,0.000454008
3975.052,0.000425981
3974.931,0.00039915
3974.811,0.000374676
3974.69,0.000354215
3974.569,0.000338596
3974.449,0.000326858
3974.328,0.000315551
3974.208,0.000299105
3974.087,0.000272547
3973.967,0.000233691
3973.846,0.000186088
3973.726,0.000138257
3973.605,0.000103258
3973.485,9.40115E-05
3973.364,0.000118404
3973.244,0.00017664
3973.123,0.000260644
3973.002,0.000356171
3972.882,0.000446479
3972.761,0.000517365
3972.641,0.000560692
3972.52,0.00057529
3972.4,0.000566033
3972.279,0.000540686
3972.159,0.000507546
3972.038,0.000474009
3971.918,0.000444256
3971.797,0.000421537
3971.677,0.000408072
3971.556,0.000404788
3971.436,0.000411587
3971.315,0.000425318
3971.195,0.000440907
3971.074,0.000449729
3970.954,0.000443958
3970.833,0.000418088
3970.712,0.000370961
3970.592,0.000308588
3970.471,0.000241117
3970.351,0.000181513
3970.23,0.000141505
3970.11,0.000127751
3969.989,0.000140544
3969.869,0.000174453
3969.748,0.000219635
3969.628,0.000265054
3969.507,0.000302387
3969.387,0.000327057
3969.266,0.000337701
3969.146,0.000336706
3969.025,0.00032699
3968.905,0.000311771
3968.784,0.000291976
3968.663,0.000268469
3968.543,0.000241979
3968.422,0.000214629
3968.302,0.000190629
3968.181,0.000175646
3968.061,0.00017548
3967.94,0.000193811
3967.82,0.00023084
3967.699,0.000282294
3967.579,0.000339525
3967.458,0.000392053
3967.338,0.00043079
3967.217,0.000449696
3967.097,0.000448004
3966.976,0.000430392
3966.855,0.000404258
3966.735,0.000377926
3966.615,0.000357796
3966.494,0.000347052
3966.373,0.000344665
3966.253,0.000347649
3966.132,0.000351794
3966.012,0.000354148
3965.891,0.000352855
3965.771,0.000347417
3965.65,0.000337767
3965.53,0.000323144
3965.409,0.000301989
3965.289,0.000272713
3965.168,0.000234884
3965.048,0.000190662
3964.927,0.000144853
3964.806,0.000104517
3964.686,7.70435E-05
3964.565,6.77313E-05
3964.445,7.87999E-05
3964.324,0.000107202
3964.204,0.000146941
3964.083,0.000188739
3963.963,0.000222751
3963.842,0.00024178
3963.722,0.000240984
3963.601,0.000219867
3963.481,0.000181778
3963.36,0.000134512
3963.24,8.74164E-05
3963.119,5.09963E-05
3962.999,3.51898E-05
3962.878,4.65558E-05
3962.758,8.65879E-05
3962.637,0.000151615
3962.516,0.000232431
3962.396,0.00031628
3962.275,0.000388737
3962.155,0.000438386
3962.034,0.000457955
3961.914,0.000446645
3961.793,0.000409796
3961.673,0.00035773
3961.552,0.000303747
3961.432,0.000259484
3961.311,0.000233724
3961.191,0.000230276
3961.07,0.000246753
3960.949,0.00027563
3960.829,0.000306366
3960.708,0.000328184
3960.588,0.000332296
3960.468,0.00031565
3960.347,0.000280736
3960.226,0.000236111
3960.106,0.000193016
3959.985,0.000162023
3959.865,0.000149891
3959.744,0.000157349
3959.624,0.000178662
3959.503,0.000204485
3959.383,0.000225304
3959.262,0.000235249
3959.142,0.000234387
3959.021,0.000228685
3958.901,0.000226729
3958.78,0.000237305
3958.659,0.000264755
3958.539,0.000306897
3958.418,0.000356702
3958.298,0.000403827
3958.177,0.000438817
3958.057,0.000456396
3957.936,0.000456894
3957.816,0.000446014
3957.695,0.000432449
3957.575,0.000424621
3957.454,0.000427805
3957.334,0.000443958
3957.213,0.00047036
3957.093,0.000501939
3956.972,0.000532592
3956.852,0.000557208
3956.731,0.000572768
3956.611,0.000578475
3956.49,0.000574858
3956.369,0.000564441
3956.249,0.000549611
3956.128,0.000532559
3956.008,0.000514578
3955.887,0.000495769
3955.767,0.000475236
3955.646,0.000450923
3955.526,0.000421537
3955.405,0.000385951
3955.285,0.000345361
3955.164,0.000303481
3955.044,0.000264988
3954.923,0.000236409
3954.802,0.000222784
3954.682,0.000226961
3954.562,0.000248444
3954.441,0.000283024
3954.321,0.00032384
3954.2,0.000361842
3954.079,0.000389599
3953.959,0.000401107
3953.838,0.00039275
3953.718,0.000365423
3953.597,0.000322481
3953.477,0.000269596
3953.356,0.000213436
3953.236,0.000160233
3953.115,0.000114858
3952.995,8.03575E-05
3952.874,5.7392E-05
3952.754,4.54291E-05
3952.633,4.3474E-05
3952.512,5.06649E-05
3952.392,6.68034E-05
3952.271,9.2487E-05
3952.151,0.000127751
3952.031,0.000170608
3951.91,0.000217248
3951.789,0.000260578
3951.669,0.000292307
3951.548,0.000304973
3951.428,0.000294496
3951.307,0.000262203
3951.187,0.000214927
3951.066,0.000164939
3950.946,0.000125729
3950.825,0.000108693
3950.705,0.000120989
3950.584,0.000162221
3950.464,0.000225204
3950.343,0.000297082
3950.222,0.000363865
3950.102,0.000412649
3949.981,0.000434207
3949.861,0.000425218
3949.74,0.000387245
3949.62,0.000325598
3949.499,0.000247449
3949.379,0.000160001
3949.258,7.04818E-05
3949.138,-1.50757E-05
3949.017,-8.99827E-05
3948.897,-0.00014762
3948.776,-0.000181371
3948.656,-0.000184749
3948.535,-0.000153582
3948.415,-8.75976E-05
3948.294,9.04569E-06
3948.174,0.000126524
3948.053,0.00025156
3947.932,0.000368043
3947.812,0.000461637
3947.691,0.000522374
3947.571,0.000547122
3947.45,0.000540355
3947.33,0.000513119
3947.209,0.000480544
3947.089,0.000456031
3946.968,0.000448668
3946.848,0.000460045
3946.727,0.000483894
3946.607,0.000507977
3946.486,0.000517829
3946.365,0.000501674
3946.245,0.000453378
3946.125,0.000374742
3946.004,0.000274403
3945.884,0.000167525
3945.763,7.09126E-05
3945.642,-1.02715E-06
3945.522,-3.75392E-05
3945.401,-3.40605E-05
3945.281,8.05165E-06
3945.16,8.165E-05
3945.04,0.000176176
3944.919,0.000280537
3944.799,0.000382668
3944.678,0.00047318
3944.558,0.000545099
3944.437,0.000595462
3944.317,0.000623832
3944.196,0.000632857
