23/03/2022 14:53,
54.9,
33,
,
wavenumber / cm-1,Absorbance
3999.881,0.00129648
3999.76,0.001290299
3999.639,0.001261288
3999.519,0.001217725
3999.398,0.001169116
3999.278,0.001122473
3999.157,0.001082379
3999.037,0.00105016
3998.916,0.001027209
3998.796,0.001015485
3998.675,0.001018109
3998.555,0.001037107
3998.434,0.001070853
3998.314,0.001112973
3998.193,0.001154033
3998.073,0.001183037
3997.952,0.001193702
3997.832,0.001186027
3997.711,0.001167056
3997.59,0.001146658
3997.47,0.001134067
3997.349,0.001132639
3997.229,0.001138884
3997.108,0.001144166
3996.988,0.001138618
3996.867,0.001117025
3996.747,0.001080585
3996.626,0.00103704
3996.506,0.00099609
3996.385,0.000966269
3996.265,0.000950396
3996.144,0.00094588
3996.024,0.000946743
3995.903,0.000947307
3995.782,0.000944983
3995.662,0.000942061
3995.542,0.000943256
3995.421,0.000953351
3995.3,0.000974239
3995.18,0.001004725
3995.059,0.001039963
3994.939,0.001075005
3994.818,0.00110686
3994.698,0.0011343
3994.577,0.001158086
3994.457,0.001179283
3994.336,0.001196859
3994.216,0.001208222
3994.095,0.00120995
3993.975,0.001199517
3993.854,0.001177422
3993.733,0.001147389
3993.613,0.001115132
3993.492,0.001087561
3993.372,0.001069225
3993.251,0.001062715
3993.131,0.001067299
3993.01,0.001080884
3992.89,0.001099419
3992.769,0.001118719
3992.649,0.001133303
3992.528,0.001137954
3992.408,0.001127157
3992.287,0.00109819
3992.167,0.001051389
3992.046,0.000992238
3991.926,0.000930007
3991.805,0.000876152
3991.685,0.000840695
3991.564,0.000829441
3991.443,0.000842189
3991.323,0.000873728
3991.202,0.000916991
3991.082,0.000964841
3990.961,0.001013128
3990.841,0.001061519
3990.72,0.001111013
3990.6,0.001162106
3990.479,0.001213073
3990.359,0.001259992
3990.238,0.001297677
3990.118,0.001323101
3989.997,0.001334733
3989.876,0.001334999
3989.756,0.001326624
3989.635,0.001311768
3989.515,0.001288637
3989.395,0.001253312
3989.274,0.001200115
3989.153,0.001126194
3989.033,0.001034018
3988.912,0.00093263
3988.792,0.000834985
3988.671,0.000756413
3988.551,0.000709349
3988.43,0.000699293
3988.31,0.000724517
3988.189,0.000775996
3988.069,0.000841691
3987.948,0.000907927
3987.828,0.000963081
3987.707,0.001000076
3987.586,0.001015652
3987.466,0.001011234
3987.345,0.000991441
3987.225,0.000964774
3987.104,0.0009406
3986.984,0.000927683
3986.863,0.000932697
3986.743,0.000957103
3986.622,0.000996987
3986.502,0.001042421
3986.381,0.001081216
